quality_issue_id,normalized_row_id,episode_id,issue_type,severity,raw_value,suggested_value,status
dq_354b3860add6c709,nr_09bbb4a8f9c18148,ep_440140a559744dd0,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_2776ec5c4fb9a857,nr_9bbd19ae893460c4,ep_2b4be11f5efee263,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_465f49ba84b7c008,nr_439e4c82e30b67d4,ep_1d774281cae32f55,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_4855e8023d7d06f5,nr_439e4c82e30b67d4,ep_1d774281cae32f55,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_ab4e6203751c1cd0,nr_dba91ebc1cd5e9c3,ep_1f05ff02f6c4dfb7,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_3fe49ce8e14d7433,nr_0a17bf77808172a1,ep_f7a2046121e40cb7,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_6ddd1249e00a6aad,nr_79486a67d3494317,ep_d1138d8bf7adcd77,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_e67115d428501b48,nr_c37d9adaaf8df4ee,ep_cccdf73e1d45c7cd,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_adb0ae09baf08e75,nr_c37d9adaaf8df4ee,ep_cccdf73e1d45c7cd,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_407170d54cf3e862,nr_b6c7e67affb663f7,ep_e41b97f6686adbb7,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_ce4c3e00ddb88933,nr_35f38e6de206fa77,ep_8fb16ae3ed2248e9,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_b78ee03d011fca91,nr_35f38e6de206fa77,ep_8fb16ae3ed2248e9,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_91465a6f305d0f25,nr_b5cb920f56f2ec85,ep_84befbab1303339d,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_c15ce4a84459d625,nr_7e7d540d7e9514d1,ep_21b01ee7dc9d77eb,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_64dd789a377d8ee9,nr_cff9998668697ce5,ep_3bacb0fcfd016562,BIRTHDATE_AGE_MISMATCH,MEDIUM,Sat Jun 01 2024 03:00:00 GMT-0400 (Chile Standard Time),,OPEN
dq_aec58905688a4b75,nr_cff9998668697ce5,ep_3bacb0fcfd016562,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_c40b240ebec6f81a,nr_67110825fd8f2a76,ep_71bf1bc46b07654f,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_32743c2f6233af34,nr_67110825fd8f2a76,ep_71bf1bc46b07654f,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_71dfbeafcc0dc565,nr_2345235b9f9b353d,ep_57ea0b2f0bf2bd4c,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_c2481bc5e604a3d5,nr_b07ad047a7588773,ep_e321beaa8b4f7d47,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_4f4773f43f01a1b0,nr_ff10d23853685623,ep_f34c5ef0c25a9e32,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_63be92ee547deff4,nr_c07bd61a581d6c17,ep_5ef9b1969bfe7acc,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_d873c55d1080a01a,nr_5268d2b2c5945fa2,ep_3ca0936c9ff613e3,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_b0d3c765e95d6e77,nr_1ac7d847702b5e5e,ep_b1c197df4f53b9ea,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_422ad358d1065383,nr_72be3202d83b276a,ep_72b8e0ead10f8311,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_cc70ed41ed5bc4ee,nr_997a233d1f2986a7,ep_ab719dc1118c558f,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_c693eeb722b8c1bd,nr_0cebd6e75ef59fad,ep_cb6aed8f146d39df,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_e223770188ea1769,nr_4dbcb178c7573ed0,ep_c0a586193810c04c,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_9ebd8ae7d634272e,nr_a7e9269d3b45f1ed,ep_3e71255c6aa6eb44,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_c6957826423f862a,nr_4e28a6ad8ad7ad65,ep_9c60805b5fab0ba8,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_5dd33a1f1d81ccc0,nr_007c33082bb87e48,ep_90c0045a69d66b4b,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_b1b3846ba8400970,nr_744c332e8aed4759,ep_d5c138378a969996,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_03c388b729027d43,nr_e31d38ced86e54b8,ep_e0bd9c8fcf86de8d,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_79c3efe101b1555d,nr_f670d4acdd422d11,ep_a6012f70dfea6484,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_2c981e33cddc1188,nr_f670d4acdd422d11,ep_a6012f70dfea6484,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_148c4733bf9be581,nr_eb5db7fb69148595,ep_4e5f64f33a55e997,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_1924b3ac1359d444,nr_eb5db7fb69148595,ep_4e5f64f33a55e997,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_194081029ce847d9,nr_6c6562eacf1fa84b,ep_f783e16ca7cb8a97,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_f163ace06f9d156a,nr_fb4c2ef6034524bb,ep_585fd51855ee9846,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_f150c2082faaca07,nr_fb4c2ef6034524bb,ep_585fd51855ee9846,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_bc5a8158cc5f2d1b,nr_8f1fe5480ab259ba,ep_264d14ccf17f47e0,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_cb0db1c4a8831773,nr_8f1fe5480ab259ba,ep_264d14ccf17f47e0,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_5e6645de99030732,nr_f657ea456625214e,ep_4dcea9864d498141,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_e116b26cebbfd7ee,nr_f657ea456625214e,ep_4dcea9864d498141,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_82e2e4b715fc8351,nr_899f38c3e7013e75,ep_10f5cad2c756effc,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_11cbc0dd617d9fb9,nr_80b7052754f64ad3,ep_9f4c9ed645ec4ec0,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_7a99dbdb29c1597f,nr_80b7052754f64ad3,ep_9f4c9ed645ec4ec0,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_9cc4591d44d40b65,nr_cac2636479901684,ep_900d9159cfaf0fcf,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_df0ab5fbcd61184e,nr_cac2636479901684,ep_900d9159cfaf0fcf,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_cdbdf8a31a3651c5,nr_27f67b09fcc48688,ep_32fb98374d0bf8d6,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_7061041821ab1fa8,nr_27f67b09fcc48688,ep_32fb98374d0bf8d6,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_a39c237e338ecf68,nr_50672c6041411893,ep_a846ac8895ed71bc,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_300740443cd88911,nr_50672c6041411893,ep_a846ac8895ed71bc,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_c65a88c755dbca13,nr_66837475f240b7ac,ep_601d4d01a8d9f48d,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_ace63f386e4840d1,nr_66837475f240b7ac,ep_601d4d01a8d9f48d,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_4b487772920ce524,nr_d11bb0e8beb7705e,ep_c607495d925a4ddc,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_05cc6e0a5270cc05,nr_d11bb0e8beb7705e,ep_c607495d925a4ddc,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_2834e1132e378856,nr_ffeb58a4df5d76cd,ep_d1b09266d2aecce0,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_073eacb32676ced2,nr_ffeb58a4df5d76cd,ep_d1b09266d2aecce0,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_d963d9dd96ecea5e,nr_3f847d154c132ab1,ep_22f5b5cac9641105,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_4457f8414bc560ff,nr_f57b158cb35194fc,ep_ec010c0c76936b52,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_af06d305a053e40e,nr_8d11a0de4c4dd9c4,ep_528070d9f020b0bf,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_2c220dcfc6a24396,nr_a8b26275ba5969e9,ep_2a7d2461c1c9915e,MANUAL_RUT_OVERRIDE,LOW,4744033-5,,RESOLVED_AUTO
dq_a65b8a5831dada44,nr_a8b26275ba5969e9,ep_2a7d2461c1c9915e,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_95de80dce7660583,nr_d576212e7493435b,ep_eb87333b742ab28c,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_84c9c628f9a74294,nr_d576212e7493435b,ep_eb87333b742ab28c,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_ca60274daf8d6823,nr_83d07c722cffe756,ep_58ef5d7f2fc87d36,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_98dfc5ce825ebb76,nr_bffde97369a56024,ep_aea3a0040c7472c0,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_2b0b775f369e3fc3,nr_63958b4969498748,ep_3e23d406cf2f6c49,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_cd05387286417c37,nr_bbc8981b72bfc58c,ep_d2a390415d9f4751,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_4c565549f2e78598,nr_bbc8981b72bfc58c,ep_d2a390415d9f4751,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_da4b52a9399ecf4c,nr_a605bec218e9f4c7,ep_3bb030b9e5190887,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_98b401f6d68f8758,nr_a605bec218e9f4c7,ep_3bb030b9e5190887,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_183c393e74e777ef,nr_7a801110d030f5b8,ep_77aee6914ea62048,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_374180566cc27a6a,nr_7a801110d030f5b8,ep_77aee6914ea62048,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_ea80044451160ae8,nr_3957d052cafc5483,ep_1325802a26df988e,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_e26078745d20918a,nr_d5481412bc67a230,ep_7caaf11a2ba5a3c0,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_6d9845285173b64e,nr_782e3821bb52d12a,ep_f012c1cbe913f143,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_70fea08ee903609e,nr_613b1b5f08c0a148,ep_c629b5f6ee725fe5,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_d56d34b8368d1724,nr_e81c87e1ec853575,ep_a5a330da6a3a50d8,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_3b9d5e9644d68d0c,nr_53f37a25883881b8,ep_f30347df032ac8ef,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_b9537cc8bc3b2732,nr_53f37a25883881b8,ep_f30347df032ac8ef,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_f3b6c4af60e5efce,nr_9f102ba6d9b60b74,ep_fc84c76332985887,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_a712a4d5cbc8ca99,nr_9f102ba6d9b60b74,ep_fc84c76332985887,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_f04a2ac416721e1f,nr_1d7a5742842242e6,ep_2ed198c43db3701a,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_2bd93050fc95e55f,nr_a3e3bd04d375ef76,ep_cb58d1fe270c1d87,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_d3a08c0983613f93,nr_ecc367e643155561,ep_3a49ff0d0e2d4f82,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_48ec30fac9ac1252,nr_cfc6d42e2d924206,ep_ec1cb0648a89932f,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_9e5811f908a08fb3,nr_eaedc7b9d3be91d3,ep_676d5b08684ce487,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_13603f0f03dadd33,nr_d5e7c3a5491cd909,ep_2fbd8343ef8e531a,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_ec421431fe44f29b,nr_93178d01f9a1bf64,ep_ff3374fe477077d1,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_3d95d0eb8ccea148,nr_52ff320f1489aae9,ep_d9617679494ea5c6,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_7032cd6884ae7f6f,nr_52ff320f1489aae9,ep_d9617679494ea5c6,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_22b2deb1b762e897,nr_167e4241c5b9116f,ep_860620cd3ae12bd3,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_45cfeac12d0332f3,nr_84574672595aa632,ep_2c191c6fa8e6e04b,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_5184b37743968b1e,nr_8e34936624791445,ep_272db0b53b811c91,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_17892064ea7deb6c,nr_438961c4f72c6dd6,ep_a0ef655650f9d7e8,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_5ad59f5007557f35,nr_233f14bb98d61b09,ep_10fc5ab49dd80f44,MANUAL_RUT_OVERRIDE,LOW,8837974-8,,RESOLVED_AUTO
dq_dc4b0aa142cc68a9,nr_192b50ad4cca2781,ep_e891866ba5fe3958,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_c399b0ce674747a9,nr_63ae705dfa89d48b,ep_143365676c4bead1,MANUAL_RUT_OVERRIDE,LOW,6109150-5,,RESOLVED_AUTO
dq_62f866c24a9b0455,nr_2ca1f147099df8e4,ep_e8bad8b5ab91eeed,MANUAL_RUT_OVERRIDE,LOW,14278058-5,,RESOLVED_AUTO
dq_5b43f3e9f98e58d4,nr_bb5f43f539760cb7,ep_a81b05f4bb79f794,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_3be40e061d69b4c0,nr_e3d1a49e8579842a,ep_0494ce4c1fbc2c4a,MANUAL_RUT_OVERRIDE,LOW,4476930-1,,RESOLVED_AUTO
dq_7408746a5bca3ef0,nr_93a68034ade3ecd3,ep_07e6a52252e1c569,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_13bb417b5302d465,nr_671a77231701c402,ep_fa3b306993b13c74,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_fd0afda97c115c29,nr_413370d973fc7901,ep_d969c414211dc665,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_63c9f6de4eafdcea,nr_6725a4ff79aee09c,ep_aaaf72b0d6e59d5c,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_c5bbea1e5f427db5,nr_6725a4ff79aee09c,ep_aaaf72b0d6e59d5c,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_e23db265e7088a2d,nr_6697ca444ffc6d28,ep_d351d44006591fc0,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_c0ea942c15a97d09,nr_11d028cef5857d24,ep_15755b674390452d,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_cae2136edc9bd0f0,nr_11d028cef5857d24,ep_15755b674390452d,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_613939c166e0337d,nr_1834c1a277517aeb,ep_81d2737e04e1655a,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_6db964fb27527f53,nr_1834c1a277517aeb,ep_81d2737e04e1655a,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_aa8bda05c1362969,nr_0520c49d40a192c0,ep_f42ff478b0639650,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_424ff57941bf59c2,nr_0520c49d40a192c0,ep_f42ff478b0639650,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_5169f75671ecd64d,nr_eae5251148d59c88,ep_2b825da2f8ea332f,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_5e3e66516f1c9196,nr_34f3253d9a29c2fd,ep_20eb52ed8f4d3055,BIRTHDATE_AGE_MISMATCH,MEDIUM,Tue Feb 28 1956 04:00:00 GMT-0400 (Chile Summer Time),,OPEN
dq_95703922aad5bb79,nr_34f3253d9a29c2fd,ep_20eb52ed8f4d3055,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_09b7f01ca28e472f,nr_34f3253d9a29c2fd,ep_20eb52ed8f4d3055,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_42c02c9689c290fe,nr_0087da546bb22d43,ep_8227e6621dbe9eb5,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_9fe12b866827170d,nr_0087da546bb22d43,ep_8227e6621dbe9eb5,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_77624d325c938fec,nr_51ffaa781c988b97,ep_a167594ae9d494bd,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_686387d330ca7c0f,nr_7b83b17a8b740fe2,ep_27ae87313b7a4cf1,BIRTHDATE_AGE_MISMATCH,MEDIUM,Thu Jan 20 1949 04:00:00 GMT-0400 (Chile Summer Time),,OPEN
dq_449f2cbd18294295,nr_7b83b17a8b740fe2,ep_27ae87313b7a4cf1,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_feee447f7d942fd2,nr_7b83b17a8b740fe2,ep_27ae87313b7a4cf1,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_adf3a25b92abd4a1,nr_2d9f24971555dbf0,ep_6cdf8f557a30da77,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_e54d1d8ceed639eb,nr_1e2906f35f95a8b0,ep_14a15f9f85846707,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_ccd31ab999fc25aa,nr_a492baee9a6c4a2c,ep_c2136c1a8c302d6a,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_3397651143e39ce3,nr_aba9a4497082a7ce,ep_c243c1fb2062e79f,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_6869ba42e6b5efbc,nr_aba9a4497082a7ce,ep_c243c1fb2062e79f,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_66bf8f0f65f473ed,nr_a7590a3d45a68c76,ep_5bc1456172308860,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_ab2be6ea83ededc3,nr_a7590a3d45a68c76,ep_5bc1456172308860,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_c8c62041990754f2,nr_8591771b5779ca8a,ep_7642232a4088d933,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_16d4562d278fbe02,nr_5f0f7b20e5a21998,ep_4b9275c10067702f,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_84873e8018cb85ad,nr_5f0f7b20e5a21998,ep_4b9275c10067702f,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_a836e356cb972648,nr_8c6deb4a0d6b6634,ep_60612dd6f94c07f1,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_e2af7cf07a65a2d3,nr_8c6deb4a0d6b6634,ep_60612dd6f94c07f1,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_0d1461fbb047f7a6,nr_5076a9bf49ad19de,ep_cf19d343225b8039,BIRTHDATE_AGE_MISMATCH,MEDIUM,Fri Nov 28 1958 04:00:00 GMT-0400 (Chile Summer Time),,OPEN
dq_4e8b67b54b576066,nr_5076a9bf49ad19de,ep_cf19d343225b8039,MANUAL_RUT_OVERRIDE,LOW,6135126-4,,RESOLVED_AUTO
dq_65d643d0efc93809,nr_5076a9bf49ad19de,ep_cf19d343225b8039,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_16cc3ec3284642c2,nr_5076a9bf49ad19de,ep_cf19d343225b8039,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_d43dd773773cd5d9,nr_1d8627712c5d6fd3,ep_1a6282f014fe0c57,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_5a5ef014deeee815,nr_6b186ff63cdd8c2e,ep_1a375ae96ce6e162,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_d68b836a1a76f90c,nr_dd6a7a4bd5dd0f0f,ep_496695f848097dcd,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_ac660412c9fae3f3,nr_461eb48e47c1477f,ep_30ae2e26fe77ae60,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_9165065658050215,nr_461eb48e47c1477f,ep_30ae2e26fe77ae60,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_83a4d7e737b1566d,nr_9761c8b5eb2ff16f,ep_8ebb01cadcfd5d84,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_96fc637e3476fb14,nr_9761c8b5eb2ff16f,ep_8ebb01cadcfd5d84,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_a35c59410963cb44,nr_3b7a88d5755341d1,ep_4624fb450e81e659,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_af56d5223c72a2b5,nr_3b7a88d5755341d1,ep_4624fb450e81e659,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_30340e63cfb6aaea,nr_29a4cf6f3dc5b226,ep_27e9b6bd890f7e67,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_40735878039b31f8,nr_29a4cf6f3dc5b226,ep_27e9b6bd890f7e67,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_78c3d5f31bb6feec,nr_35fa7210084e16db,ep_8562cb3eef52dbe2,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_1807c937186ffedf,nr_deb63d728f075108,ep_a16ab4744ee7581c,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_12621c89f9217d9e,nr_9385573650d29c5c,ep_58c951ca126a514c,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_681ed1cbb31d863e,nr_9385573650d29c5c,ep_58c951ca126a514c,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_a375196edd7f9fd7,nr_824d43919e3b610e,ep_3c2f36413326eb39,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_d6daf7b66f1e19ae,nr_f19da3b4cd24fd7a,ep_93d9607dd00bd59b,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_1595d846e807f725,nr_f19da3b4cd24fd7a,ep_93d9607dd00bd59b,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_92470ef3917744ec,nr_59ad08bb4fa1bf07,ep_93d9607dd00bd59b,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_77a857f5526a57df,nr_59ad08bb4fa1bf07,ep_93d9607dd00bd59b,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_97fb639c395299a3,nr_244a8f2b67053324,ep_e775a5a88a7b9e49,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_0fe8c183b35fe5d5,nr_a7dc27b9568a1f12,ep_ddbae5046d5e7a37,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_075c1939b580cb62,nr_a7dc27b9568a1f12,ep_ddbae5046d5e7a37,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_284bf2f679bbe532,nr_bfe7c0675678e941,ep_a5b8355fcb35d886,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_0dcabac3d75ef987,nr_ea3dc5c2cd7c7831,ep_4c68f72125777a93,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_bcfa534d97bcc5b5,nr_ea3dc5c2cd7c7831,ep_4c68f72125777a93,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_6617ccd29780740a,nr_321c10da518e02ca,ep_c0bfad837c1dd10b,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_d40a55e6a9bb1f8f,nr_321c10da518e02ca,ep_c0bfad837c1dd10b,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_31ce1b2c95315785,nr_76914e88eba366f9,ep_7cbca5f1ffedce96,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_4fe526854339eeca,nr_eaf1eae5e5fe40ec,ep_4e1403f0d54a8dda,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_814d10a5da36d8cc,nr_eaf1eae5e5fe40ec,ep_4e1403f0d54a8dda,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_bfe2f54adae5ad4b,nr_3f109b9c23f2f795,ep_213e0859e6701722,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_56e5f021ab484835,nr_5c754f8c4849f472,ep_6c6b26f6954a4e90,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_4eeac2502be1c253,nr_597a5919dabb3eb1,ep_45a34599cfd1b2ce,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_8b388a3370039765,nr_778410b9c5d756b0,ep_41fa7088ce4ceaa9,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_2c3343b6b83465af,nr_778410b9c5d756b0,ep_41fa7088ce4ceaa9,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_a406ac97e5771d00,nr_dc2ead4bf56144b9,ep_88e27b946d7c5209,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_cf26b5afa7d3111d,nr_d7c07e1b8b6db78d,ep_db06f2fc3556ec2c,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_d0d460a4d132173e,nr_a7dbb28109fe97b2,ep_b4de2ce16ae194e6,BIRTHDATE_AGE_MISMATCH,MEDIUM,Sun Oct 05 1975 03:00:00 GMT-0400 (Chile Standard Time),,OPEN
dq_546a64e433fa85fc,nr_a7dbb28109fe97b2,ep_b4de2ce16ae194e6,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_78faeba6548a9b2b,nr_a7dbb28109fe97b2,ep_b4de2ce16ae194e6,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
